total_return_pct,buy_hold_return_pct,alpha_pct,ann_return_pct,ann_volatility_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,total_trades,win_rate_pct,avg_win_pct,avg_loss_pct,profit_factor,expectancy_pct,total_costs_usd,total_fees_usd,total_slippage_usd,final_equity,symbol,timeframe,strategy,strategy_key,split_date,leverage
-74.92708245408238,-52.19910455622884,-22.727977897853545,-90.50121703313883,107.77902140708981,-0.8396923246436673,-0.7574286250235999,-1.049490408836884,-86.23348652937037,56,32.142857142857146,10.196872386031822,-7.4248676465895755,0.6505297704846843,-1.7607369218184132,112.05000000000001,16.6,20.75,125.36458772958808,LTC/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
-20.888092310954676,-52.19910455622884,31.31101224527416,-32.88105550690308,50.880267599726295,-0.6462437612470411,-0.3362905313331954,-0.8267059058376565,-39.77358244899252,22,31.818181818181817,8.902291950955432,-5.519728748751528,0.7526462077299587,-0.9309039806629507,56.7,8.4,10.5,395.5595384452266,LTC/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
3790.822868151818,-63.00322061191651,3853.826088763735,50676.75639744117,298.2465332675826,169.91565951237627,334.7177873713863,888.8747414698074,-57.01225834547186,46,41.30434782608695,44.72709124065607,-7.116293042661735,4.422895399789575,14.297278726534742,37.800000000000004,5.6,7.0,19454.11434075909,FIL/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
-40.21362548978231,-63.00322061191651,22.789595122134198,-58.32656949090605,200.11732610107126,-0.2914618670321811,-0.4621054837973986,-0.6690904617205123,-87.17292029679211,83,32.53012048192771,15.203049278563425,-6.444328204927677,1.1374407670368627,0.5975897716296708,141.75,21.0,26.25,298.9318725510884,FIL/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-17.350763370976264,-63.00322061191651,45.65245724094025,-27.694555913096096,66.88303358483758,-0.4140744584793246,-0.2516654610648538,-0.5725719519775528,-48.36869116177356,16,43.75,9.039610401155125,-7.718753309876271,0.9108735319719683,-0.386969186300036,35.1,5.199999999999999,6.5,413.24618314511866,FIL/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
2242.1050410515804,-63.00322061191651,2305.1082616634967,21307.483402517126,194.06825278858028,109.79376119663267,146.81155978025097,479.82864992781975,-44.40644260346354,51,58.82352941176471,18.77610122443432,-6.251280884670055,4.2908009164921115,8.470708591273695,72.9,10.8,13.5,11710.525205257902,FIL/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
1248.8909683991533,-63.00322061191651,1311.8941890110698,8271.522034532403,186.91698891348082,44.25238220781035,62.38355851705442,245.05448024111888,-33.7538086485655,55,58.18181818181818,15.555744652574427,-6.413332804501147,3.374653371116089,6.3686758977973685,97.20000000000002,14.4,18.0,6744.454841995766,FIL/USDT,4h,Composite Signal,composite,2025-09-11,3
95.32343465394364,-63.00322061191651,158.32665526586015,212.43294579418804,98.86056743703936,2.148813741429096,1.5202463083864153,5.032873073887238,-42.209080713039185,24,54.166666666666664,14.201709800027466,-6.037246513810271,2.780048622527619,4.925521489518502,35.1,5.2,6.5,976.6171732697183,FIL/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
-25.43513889798046,-63.00322061191651,37.56808171393605,-39.31237017534641,199.01122870239095,-0.19753845263744207,-0.3068300976260946,-0.4613293583980799,-85.21540946766251,78,34.61538461538461,15.103433646841113,-6.495185376133901,1.2310557739387784,0.9812596702805284,144.45000000000002,21.400000000000002,26.75,372.8243055100977,FIL/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
50.072929960578236,-63.00322061191651,113.07615057249474,99.52700681561694,77.8884156378808,1.2778152694533984,0.937877825565877,2.927406098517415,-33.99836014074795,28,46.42857142857143,11.023593969408655,-5.378721044050686,1.776218056655205,2.2366394979125794,67.50000000000001,10.0,12.5,750.3646498028912,FIL/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
-75.54684574424448,-80.4264870931538,4.879641348909313,-90.89727853813052,268.3181754420579,-0.33876675848878296,-0.5880613738783573,-0.9513258575368654,-95.54799527207017,59,22.033898305084744,39.81711876729128,-8.558586920408574,1.3147805945183637,2.1004668751863083,24.300000000000004,3.6,4.5,122.26577127877758,APT/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
33.65403580413451,-80.4264870931538,114.08052289728832,63.82308364540024,178.9607230561148,0.3566317935885178,0.4284158876710174,0.8844135797488207,-72.16429632788589,82,45.1219512195122,12.448890102526065,-7.521072652979957,1.3609433862128242,1.4897642001142233,132.3,19.6,24.5,668.2701790206726,APT/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-69.85041565116322,-80.4264870931538,10.576071441990587,-87.0004415181193,74.87542576169875,-1.1619358505554287,-0.5540377208248725,-1.2278887561700416,-70.85368367529153,16,18.75,5.169740605292578,-7.0172553637857975,0.17001192074563393,-4.732193619583602,40.5,6.0,7.5,150.74792174418394,APT/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
206.91539186302563,-80.4264870931538,287.3418789561794,574.103227271956,154.37855745427208,3.7188016052165085,4.259072148322357,12.228760691313274,-46.946967216373075,70,47.14285714285714,15.286728686304762,-7.902599808603175,1.725268860764481,3.0295121961391374,86.4,12.8,16.0,1534.576959315128,APT/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
-27.253753101408407,-80.4264870931538,53.17273399174539,-41.80944183879718,175.15982163162633,-0.2386931058123902,-0.322526767412468,-0.6171870146100938,-67.74193372362213,79,41.77215189873418,13.961733479830205,-7.887803276721033,1.2698118653151522,1.2392184063953076,110.70000000000002,16.400000000000002,20.5,363.731234492958,APT/USDT,4h,Composite Signal,composite,2025-09-11,3
163.7148866748133,-80.4264870931538,244.14137376796708,420.73415604952527,86.25466727755493,4.877813216711672,2.6905474879711333,13.851654802925717,-30.37428827353239,19,63.1578947368421,15.33175370194477,-8.246411622189441,3.1872052415463625,6.645061214105849,40.5,6.0,7.5,1318.5744333740665,APT/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
46.41555040676455,-80.4264870931538,126.84203749991836,91.32355258264072,173.4049334169851,0.5266491026701984,0.6148413787258428,1.4647361984578564,-62.34812294445271,76,43.42105263157895,12.867482948300543,-6.950873740384742,1.4206911853358355,1.6544653481233413,135.0,20.0,25.0,732.0777520338228,APT/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
22.423095531850002,-80.4264870931538,102.8495826250038,41.09482106400926,115.46530846392243,0.35590621642733056,0.3076373598917438,0.7303581452341685,-56.266670444037246,27,44.44444444444444,13.47984322894557,-6.097453438392754,1.7685866226145406,2.603567302646501,62.1,9.2,11.5,612.11547765925,APT/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
410.39487215383576,-78.07819490371529,488.4730670575511,1501.7539588079153,258.54564879117925,5.808467347369066,10.102918089681552,19.867941419872135,-75.58679216286819,53,39.62264150943396,32.080104810406255,-8.372031621647293,2.5146308247802303,7.656173379732414,37.800000000000004,5.6,7.0,2551.974360769179,ARB/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
11.363598658355656,-78.07819490371529,89.44179356207094,20.099114989285294,174.97777098595307,0.11486667635570016,0.14346249463749267,0.3237683163438678,-62.0786963228929,67,40.298507462686565,14.551888736546845,-7.242539354242257,1.3562266515563572,1.540289876374246,124.20000000000002,18.4,23.0,556.8179932917783,ARB/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-48.134852802645625,-78.07819490371529,29.94334210106966,-67.27924566421052,69.44890521430138,-0.9687589092528406,-0.5025609542085793,-1.1335788806897482,-59.35118129871398,14,42.857142857142854,5.633134354246966,-8.224425006587252,0.5136955789980919,-2.285470994801159,32.400000000000006,4.800000000000001,6.0,259.32573598677186,ARB/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
311.8926551893087,-78.07819490371529,389.970850093024,1012.0799871377335,148.6427933209191,6.8088062968021426,7.189142214970841,14.795462984604592,-68.40475274013747,59,54.23728813559322,15.457755056553497,-8.876322165111278,2.063951932846381,4.321821412740804,72.9,10.8,13.5,2059.4632759465435,ARB/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
254.62726083425787,-78.07819490371529,332.7054557379731,762.0047597557465,150.56775761597905,5.060876058865331,5.574398496078606,11.561347021226391,-65.90968667895892,64,57.8125,13.034862621279755,-8.831164962067218,2.0226764639519,3.8101322345552515,105.30000000000001,15.600000000000001,19.5,1773.1363041712893,ARB/USDT,4h,Composite Signal,composite,2025-09-11,3
53.3243940667798,-78.07819490371529,131.4025889704951,106.93883468989864,76.05579242943683,1.4060577278070505,0.9000760793286525,3.401773265692752,-31.436202926393786,25,48.0,12.737567899059513,-6.915210284621888,1.7002743951104786,2.5181232435451832,43.2,6.4,8.0,766.621970333899,ARB/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
22.98734537557148,-78.07819490371529,101.06554027928676,42.20319437914093,172.91214470138567,0.24407304907370525,0.2978011083618119,0.7132464589233908,-59.17056278533019,65,36.92307692307693,15.73028015308881,-6.583050033195644,1.398739007552537,1.655718035586309,129.60000000000002,19.200000000000003,24.0,614.9367268778574,ARB/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
67.7007249838748,-78.07819490371529,145.7789198875901,141.03259262335314,81.31492229799143,1.734399894111893,1.0440291902139034,3.7931853888702354,-37.180516680561816,31,48.38709677419355,10.643959427194197,-5.328533947022762,1.8726937019083865,2.4000918792112507,72.9,10.8,13.5,838.503624919374,ARB/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
-63.79128654891506,-84.96103896103888,21.16975241212382,-82.24738337727469,269.90053789488246,-0.3047321951218467,-0.5078441086854021,-0.9042967710830121,-90.9517605362815,56,30.357142857142854,30.577481872703355,-7.930489627907384,1.6806838631511756,3.7594302919208733,27.000000000000004,4.0,5.0,181.0435672554247,OP/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
-18.06008837744536,-84.96103896103888,66.90095058359353,-28.747323026079663,181.4902225053812,-0.15839598755920475,-0.2040538683793246,-0.46705757276944676,-61.549848888265814,84,32.142857142857146,17.156913978276638,-6.9137322640288446,1.1754807595242416,0.8232611709979165,144.45,21.4,26.75,409.6995581127732,OP/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-30.867352066511977,-84.96103896103888,54.093686894526904,-46.64196389189297,66.67055772418917,-0.6995886262845901,-0.30068465661455374,-0.9540467056773817,-48.88855400300005,12,33.33333333333333,11.258316960064532,-7.840272167457435,0.7179799833221576,-1.4740757916167806,37.800000000000004,5.6000000000000005,7.0,345.6632396674401,OP/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
283.19943772112634,-84.96103896103888,368.16047668216527,883.4997246465866,147.18747545346076,6.00254690098235,6.97589865492024,12.402274191242837,-71.23691276479114,64,54.6875,14.286603402188971,-8.090940659421477,2.1310813053454143,4.146778749271737,83.70000000000002,12.4,15.5,1915.9971886056317,OP/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
190.94182581972237,-84.96103896103888,275.90286478076126,515.4988774122263,185.2169606711119,2.783216372541568,3.7947638262861116,6.638360668104702,-77.65454502781706,79,45.56962025316456,16.336494841820215,-7.203808042477043,1.8985882700259835,3.5234185883419595,124.20000000000002,18.400000000000002,23.0,1454.7091290986118,OP/USDT,4h,Composite Signal,composite,2025-09-11,3
145.90682227610725,-84.96103896103888,230.86786123714614,362.32523922033886,73.36864585518408,4.938420697248533,3.25982451145482,10.723979707158346,-33.786453267762504,22,59.09090909090909,13.145422059643849,-7.281280610445881,2.6077599367190514,4.789043694607143,43.2,6.4,8.0,1229.5341113805362,OP/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
0.9577743900188729,-84.96103896103888,85.91881335105775,1.6352501629302019,179.68519386793017,0.009100639444628486,0.011467759485146866,0.027199980111866265,-60.11953524248378,79,32.91139240506329,17.176735971760724,-6.697441056077418,1.2581407191714276,1.159883029033868,147.15,21.8,27.25,504.78887195009435,OP/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
148.95892345809344,-84.96103896103888,233.91996241913233,372.1320117537968,130.10959936805097,2.86014263022299,2.6832306829991692,8.141167619198319,-45.709906632587135,33,54.54545454545454,13.425928850919039,-6.513369822473951,2.473545193996588,4.3626112721040435,78.30000000000001,11.600000000000001,14.5,1244.7946172904672,OP/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
-68.35294978684796,-47.9182156133825,-20.434734173465465,-85.88271461005468,256.0448088699162,-0.33542064371118524,-0.5376004817175576,-0.9880877097471743,-86.9181083448855,55,25.454545454545453,31.58944543734849,-7.614817661221291,1.416532921118701,2.364449309323744,21.6,3.2,4.0,158.23525106576017,NEAR/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
-41.62892350299339,-47.9182156133825,6.289292110389111,-59.99128535062872,159.3329416171556,-0.3765152688561759,-0.41297758462981055,-0.8575798564671739,-69.95416799756075,65,35.38461538461539,15.408690248780783,-6.958583493185054,1.2126163733406594,0.9559902924336255,116.10000000000002,17.200000000000003,21.5,291.8553824850331,NEAR/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
75.19748764701988,-47.9182156133825,123.11570326040237,159.65384058311292,139.55593406135293,1.1440132707859227,0.969465083797261,2.90042169538841,-55.04504425579153,17,52.94117647058824,17.75863445035232,-6.000554337025052,3.3294363544670875,6.577839726880617,40.5,6.0,7.5,875.9874382350994,NEAR/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
73.39589067702587,-47.9182156133825,121.31410629040838,155.12675281752104,141.78352031617328,1.094109897057096,1.2027123259585701,2.488763263487105,-62.33085930405722,68,45.588235294117645,14.502102223471002,-7.90276125911699,1.5374891854412251,2.3112206226510663,74.25000000000001,11.0,13.75,866.9794533851294,NEAR/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
6.679566419269589,-47.9182156133825,54.597782032652084,11.630772839531534,125.34084368129687,0.09279315902089348,0.09823871043351234,0.1981736937661437,-58.68979186135831,71,42.25352112676056,12.220863087425911,-6.755723403394873,1.3236324828700647,1.2625525786420777,98.55000000000001,14.600000000000001,18.25,533.397832096348,NEAR/USDT,4h,Composite Signal,composite,2025-09-11,3
-40.26712103425811,-47.9182156133825,7.6510945791243845,-58.390000826328105,93.78884690624452,-0.6225687035548836,-0.43927123428919573,-1.1846271091242564,-49.28977260151788,31,38.70967741935484,12.689257948620913,-8.059449852159839,0.9943939505906394,-0.027691993793095445,36.45,5.4,6.75,298.6643948287094,NEAR/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
-35.40275116615121,-47.9182156133825,12.515464447231285,-52.46054886407322,156.52775238580293,-0.335151741876231,-0.36135906146374547,-0.7669131954421046,-68.40480666632831,62,35.483870967741936,15.827715927767597,-7.172977373064347,1.213616509228334,0.9885589594889228,116.10000000000002,17.200000000000003,21.5,322.98624416924395,NEAR/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
-68.12871941979108,-47.9182156133825,-20.210503806408585,-85.71208462111284,69.04399357418644,-1.241412615117879,-0.6983689891956798,-1.2316010417496595,-69.59403387589457,34,26.47058823529412,8.301908148785838,-6.494118895870141,0.4602143849666077,-2.5775235016964992,68.85000000000002,10.200000000000001,12.75,159.35640290104462,NEAR/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
147.12820152339737,-78.24624194702932,225.37444347042666,366.2394916800552,248.9197524022687,1.471315506887501,2.5004121837638955,4.536986937439006,-80.72306504959577,48,39.58333333333333,30.673753122394466,-8.869078893600344,2.26591702637734,6.783292112730935,27.000000000000004,4.0,5.0,1235.6410076169868,INJ/USDT,4h,Mean-Reversion (RSI + BB),mean_reversion,2025-09-11,3
-76.72117893631541,-78.24624194702932,1.5250630107139007,-91.62854901655984,163.90543037480433,-0.5590330278077538,-0.6306768583605786,-1.0671083809191426,-85.86620689609481,68,38.23529411764706,9.967396487061151,-7.3844588622014316,0.8355782297065085,-0.7499259345422086,118.80000000000001,17.6,22.0,116.39410531842293,INJ/USDT,4h,Volatility Breakout (ATR + Vol),volatility_breakout,2025-09-11,3
-16.433339945857973,-78.24624194702932,61.812902001171345,-26.323504929106655,91.02250554087416,-0.2891977623851053,-0.1522317028420069,-0.49214147307945744,-53.487678582326396,17,23.52941176470588,17.830224520631894,-5.019411712104879,1.093001181033736,0.35697328383318494,37.800000000000004,5.6000000000000005,7.0,417.83330027071014,INJ/USDT,4h,Trend-Following (EMA + ADX),trend_following,2025-09-11,3
554.1489796780252,-78.24624194702932,632.3952216250544,2343.32521612461,148.45030619406558,15.785250136575918,17.567031863553677,42.266409104525266,-55.441786178938045,65,52.307692307692314,16.850613910579483,-8.767608087716086,2.107908827319097,4.6326926498539045,74.25000000000001,11.0,13.75,3270.744898390126,INJ/USDT,4h,Momentum Reversal (ROC + S/R),momentum_reversal,2025-09-11,3
197.0987468068036,-78.24624194702932,275.34498875383287,537.8271870611121,136.43887900914075,3.9418909842045853,4.239370839906378,10.910302647680103,-49.295349948470246,63,49.2063492063492,15.1335874187734,-8.474328023213417,1.7300088894101469,3.142265289510255,93.15,13.8,17.25,1485.493734034018,INJ/USDT,4h,Composite Signal,composite,2025-09-11,3
58.44793170092453,-78.24624194702932,136.69417364795385,118.84333875074877,84.85228152079097,1.400590963740075,0.9077053769717571,2.6728849819746885,-44.46257117391899,28,39.285714285714285,19.3710468766756,-7.956574525316304,1.575327015749471,2.7792767397519436,41.85000000000001,6.2,7.75,792.2396585046226,INJ/USDT,4h,Momentum Reversal + MTF Filter,momentum_reversal_mtf,2025-09-11,3
-74.03905419739237,-78.24624194702932,4.207187749636942,-89.92165516824427,161.58756461339246,-0.5564887086663322,-0.6095473981169214,-1.068951523692344,-84.1213592714095,63,39.682539682539684,9.471160512884897,-7.146675351127197,0.8718776699757284,-0.5522960400112858,124.20000000000002,18.400000000000002,23.0,129.80472901303813,INJ/USDT,4h,Volatility Breakout + MTF Filter,volatility_breakout_mtf,2025-09-11,3
60.59822766212734,-78.24624194702932,138.84446960915668,123.9210796217896,80.0587036360909,1.5478776696794438,1.0730635320860076,3.8168340900697015,-32.466980931708925,31,41.935483870967744,14.619949339818946,-6.656277925603367,1.5862997938180636,2.266010927638248,63.45,9.4,11.75,802.9911383106368,INJ/USDT,4h,Composite Signal + MTF Filter,composite_mtf,2025-09-11,3
